region,category,parameter,mode,powertrain,year,unit,value
Denmark,Historical,EV stock share,Buses,EV,2018,percent,0.05999999865889549
Denmark,Historical,EV stock share,Buses,EV,2019,percent,0.5199999809265137
Denmark,Historical,EV stock share,Buses,EV,2020,percent,0.5299999713897705
Denmark,Historical,EV stock share,Buses,EV,2021,percent,1.600000023841858
Europe,Historical,EV stock share,Buses,EV,2010,percent,0.007199999876320362
Europe,Historical,EV stock share,Buses,EV,2011,percent,0.012000000104308128
Europe,Historical,EV stock share,Buses,EV,2012,percent,0.017999999225139618
Europe,Historical,EV stock share,Buses,EV,2013,percent,0.026000000536441803
Europe,Historical,EV stock share,Buses,EV,2014,percent,0.03700000047683716
Europe,Historical,EV stock share,Buses,EV,2015,percent,0.05700000002980232
Europe,Historical,EV stock share,Buses,EV,2016,percent,0.11999999731779099
Europe,Historical,EV stock share,Buses,EV,2017,percent,0.1599999964237213
Europe,Historical,EV stock share,Buses,EV,2018,percent,0.2199999988079071
Europe,Historical,EV stock share,Buses,EV,2019,percent,0.41999998688697815
Europe,Historical,EV stock share,Buses,EV,2020,percent,0.5799999833106995
Europe,Historical,EV stock share,Buses,EV,2021,percent,0.6899999976158142
Finland,Historical,EV stock share,Buses,EV,2016,percent,0.4699999988079071
Finland,Historical,EV stock share,Buses,EV,2017,percent,0.8199999928474426
Finland,Historical,EV stock share,Buses,EV,2018,percent,0.7900000214576721
Finland,Historical,EV stock share,Buses,EV,2019,percent,2.299999952316284
Finland,Historical,EV stock share,Buses,EV,2020,percent,3.299999952316284
Finland,Historical,EV stock share,Buses,EV,2021,percent,2.5999999046325684
France,Historical,EV stock share,Buses,EV,2010,percent,0.02199999988079071
France,Historical,EV stock share,Buses,EV,2011,percent,0.05000000074505806
France,Historical,EV stock share,Buses,EV,2012,percent,0.0820000022649765
France,Historical,EV stock share,Buses,EV,2013,percent,0.10999999940395355
France,Historical,EV stock share,Buses,EV,2014,percent,0.1599999964237213
France,Historical,EV stock share,Buses,EV,2015,percent,0.2199999988079071
France,Historical,EV stock share,Buses,EV,2016,percent,0.3100000023841858
France,Historical,EV stock share,Buses,EV,2017,percent,0.30000001192092896
France,Historical,EV stock share,Buses,EV,2018,percent,0.4000000059604645
France,Historical,EV stock share,Buses,EV,2019,percent,0.7099999785423279
France,Historical,EV stock share,Buses,EV,2020,percent,0.8799999952316284
France,Historical,EV stock share,Buses,EV,2021,percent,1.5
Germany,Historical,EV stock share,Buses,EV,2016,percent,0.3100000023841858
Germany,Historical,EV stock share,Buses,EV,2017,percent,0.3400000035762787
Germany,Historical,EV stock share,Buses,EV,2018,percent,0.3700000047683716
Germany,Historical,EV stock share,Buses,EV,2019,percent,0.6600000262260437
Germany,Historical,EV stock share,Buses,EV,2020,percent,1.100000023841858
Germany,Historical,EV stock share,Buses,EV,2021,percent,0.17000000178813934
Greece,Historical,EV stock share,Buses,EV,2018,percent,0.0034000000450760126
Greece,Historical,EV stock share,Buses,EV,2019,percent,0.006599999964237213
Greece,Historical,EV stock share,Buses,EV,2020,percent,0.01600000075995922
Iceland,Historical,EV stock share,Buses,EV,2012,percent,0.032999999821186066
Iceland,Historical,EV stock share,Buses,EV,2013,percent,0.03099999949336052
Iceland,Historical,EV stock share,Buses,EV,2014,percent,0.028999999165534973
Iceland,Historical,EV stock share,Buses,EV,2015,percent,0.026000000536441803
Iceland,Historical,EV stock share,Buses,EV,2016,percent,0.02199999988079071
Iceland,Historical,EV stock share,Buses,EV,2017,percent,0.03999999910593033
Iceland,Historical,EV stock share,Buses,EV,2018,percent,0.30000001192092896
Iceland,Historical,EV stock share,Buses,EV,2019,percent,0.30000001192092896
Iceland,Historical,EV stock share,Buses,EV,2020,percent,0.28999999165534973
Italy,Historical,EV stock share,Buses,EV,2016,percent,0.03799999877810478
Italy,Historical,EV stock share,Buses,EV,2017,percent,0.04600000008940697
Italy,Historical,EV stock share,Buses,EV,2018,percent,0.10999999940395355
Italy,Historical,EV stock share,Buses,EV,2019,percent,0.5299999713897705
Italy,Historical,EV stock share,Buses,EV,2020,percent,0.5799999833106995
Italy,Historical,EV stock share,Buses,EV,2021,percent,0.6600000262260437
Japan,Historical,EV stock share,Buses,EV,2011,percent,0.0009200000204145908
Japan,Historical,EV stock share,Buses,EV,2012,percent,0.00279999990016222
Japan,Historical,EV stock share,Buses,EV,2013,percent,0.006200000178068876
Japan,Historical,EV stock share,Buses,EV,2014,percent,0.00930000003427267
Japan,Historical,EV stock share,Buses,EV,2015,percent,0.009999999776482582
Japan,Historical,EV stock share,Buses,EV,2016,percent,0.014999999664723873
Japan,Historical,EV stock share,Buses,EV,2017,percent,0.014999999664723873
Japan,Historical,EV stock share,Buses,EV,2018,percent,0.019999999552965164
Japan,Historical,EV stock share,Buses,EV,2019,percent,0.02500000037252903
Japan,Historical,EV stock share,Buses,EV,2020,percent,0.03200000151991844
Japan,Historical,EV stock share,Buses,EV,2021,percent,0.03200000151991844
Korea,Historical,EV stock share,Buses,EV,2010,percent,0.0003000000142492354
Korea,Historical,EV stock share,Buses,EV,2011,percent,0.0005699999746866524
Korea,Historical,EV stock share,Buses,EV,2012,percent,0.0007300000288523734
Korea,Historical,EV stock share,Buses,EV,2013,percent,0.0012000000569969416
Korea,Historical,EV stock share,Buses,EV,2014,percent,0.001500000013038516
Korea,Historical,EV stock share,Buses,EV,2015,percent,0.0017999999690800905
Korea,Historical,EV stock share,Buses,EV,2016,percent,0.004600000102072954
Korea,Historical,EV stock share,Buses,EV,2017,percent,0.004900000058114529
Korea,Historical,EV stock share,Buses,EV,2018,percent,0.00989999994635582
Korea,Historical,EV stock share,Buses,EV,2019,percent,0.020999999716877937
Korea,Historical,EV stock share,Buses,EV,2020,percent,0.07699999958276749
Korea,Historical,EV stock share,Buses,EV,2021,percent,0.14000000059604645
Netherlands,Historical,EV stock share,Buses,EV,2010,percent,0.25999999046325684
Netherlands,Historical,EV stock share,Buses,EV,2011,percent,0.3700000047683716
Netherlands,Historical,EV stock share,Buses,EV,2012,percent,0.38999998569488525
Netherlands,Historical,EV stock share,Buses,EV,2013,percent,0.699999988079071
Netherlands,Historical,EV stock share,Buses,EV,2014,percent,0.8399999737739563
Netherlands,Historical,EV stock share,Buses,EV,2015,percent,1.399999976158142
Netherlands,Historical,EV stock share,Buses,EV,2016,percent,2.200000047683716
Netherlands,Historical,EV stock share,Buses,EV,2017,percent,2.700000047683716
Netherlands,Historical,EV stock share,Buses,EV,2018,percent,3.700000047683716
Netherlands,Historical,EV stock share,Buses,EV,2019,percent,7.300000190734863
Netherlands,Historical,EV stock share,Buses,EV,2020,percent,12
Netherlands,Historical,EV stock share,Buses,EV,2021,percent,15
New Zealand,Historical,EV stock share,Buses,EV,2010,percent,0.27000001072883606
New Zealand,Historical,EV stock share,Buses,EV,2011,percent,0.27000001072883606
New Zealand,Historical,EV stock share,Buses,EV,2012,percent,0.27000001072883606
New Zealand,Historical,EV stock share,Buses,EV,2013,percent,0.25999999046325684
New Zealand,Historical,EV stock share,Buses,EV,2014,percent,0.25999999046325684
New Zealand,Historical,EV stock share,Buses,EV,2015,percent,0.23999999463558197
New Zealand,Historical,EV stock share,Buses,EV,2016,percent,0.23000000417232513
New Zealand,Historical,EV stock share,Buses,EV,2017,percent,0.20999999344348907
New Zealand,Historical,EV stock share,Buses,EV,2018,percent,0.25
New Zealand,Historical,EV stock share,Buses,EV,2019,percent,0.3499999940395355
New Zealand,Historical,EV stock share,Buses,EV,2020,percent,0.4000000059604645
New Zealand,Historical,EV stock share,Buses,EV,2021,percent,0.5400000214576721
Norway,Historical,EV stock share,Buses,EV,2016,percent,0.08799999952316284
Norway,Historical,EV stock share,Buses,EV,2017,percent,0.20000000298023224
Norway,Historical,EV stock share,Buses,EV,2018,percent,0.4699999988079071
Norway,Historical,EV stock share,Buses,EV,2019,percent,1.7999999523162842
Norway,Historical,EV stock share,Buses,EV,2020,percent,3.299999952316284
Norway,Historical,EV stock share,Buses,EV,2021,percent,5.800000190734863
Other Europe,Historical,EV stock share,Buses,EV,2010,percent,0.0031999999191612005
Other Europe,Historical,EV stock share,Buses,EV,2011,percent,0.005499999970197678
Other Europe,Historical,EV stock share,Buses,EV,2012,percent,0.009999999776482582
Other Europe,Historical,EV stock share,Buses,EV,2013,percent,0.014000000432133675
Other Europe,Historical,EV stock share,Buses,EV,2014,percent,0.014999999664723873
Other Europe,Historical,EV stock share,Buses,EV,2015,percent,0.01899999938905239
Other Europe,Historical,EV stock share,Buses,EV,2016,percent,0.03799999877810478
Other Europe,Historical,EV stock share,Buses,EV,2017,percent,0.06700000166893005
Other Europe,Historical,EV stock share,Buses,EV,2018,percent,0.10000000149011612
Other Europe,Historical,EV stock share,Buses,EV,2019,percent,0.15000000596046448
Other Europe,Historical,EV stock share,Buses,EV,2020,percent,0.15000000596046448
Other Europe,Historical,EV stock share,Buses,EV,2021,percent,0.1899999976158142
Poland,Historical,EV stock share,Buses,EV,2019,percent,0.12999999523162842
Poland,Historical,EV stock share,Buses,EV,2020,percent,0.23000000417232513
Poland,Historical,EV stock share,Buses,EV,2021,percent,0.25999999046325684
Portugal,Historical,EV stock share,Buses,EV,2017,percent,0.11999999731779099
Portugal,Historical,EV stock share,Buses,EV,2018,percent,0.1899999976158142
Portugal,Historical,EV stock share,Buses,EV,2019,percent,0.23999999463558197
Portugal,Historical,EV stock share,Buses,EV,2020,percent,0.2800000011920929
Portugal,Historical,EV stock share,Buses,EV,2021,percent,0.33000001311302185
Spain,Historical,EV stock share,Buses,EV,2017,percent,0.20000000298023224
Spain,Historical,EV stock share,Buses,EV,2018,percent,0.2800000011920929
Spain,Historical,EV stock share,Buses,EV,2019,percent,0.4300000071525574
Spain,Historical,EV stock share,Buses,EV,2020,percent,0.49000000953674316
Spain,Historical,EV stock share,Buses,EV,2021,percent,0.6700000166893005
Sweden,Historical,EV stock share,Buses,EV,2012,percent,0.039000000804662704
Sweden,Historical,EV stock share,Buses,EV,2013,percent,0.05299999937415123
Sweden,Historical,EV stock share,Buses,EV,2014,percent,0.07199999690055847
Sweden,Historical,EV stock share,Buses,EV,2015,percent,0.1599999964237213
Sweden,Historical,EV stock share,Buses,EV,2016,percent,0.4000000059604645
Sweden,Historical,EV stock share,Buses,EV,2017,percent,0.550000011920929
Sweden,Historical,EV stock share,Buses,EV,2018,percent,0.8600000143051147
Sweden,Historical,EV stock share,Buses,EV,2019,percent,1.899999976158142
Sweden,Historical,EV stock share,Buses,EV,2020,percent,3.5
Sweden,Historical,EV stock share,Buses,EV,2021,percent,4.900000095367432
Switzerland,Historical,EV stock share,Buses,EV,2016,percent,0.004900000058114529
Switzerland,Historical,EV stock share,Buses,EV,2017,percent,0.006599999964237213
Switzerland,Historical,EV stock share,Buses,EV,2018,percent,0.014999999664723873
Switzerland,Historical,EV stock share,Buses,EV,2019,percent,0.02199999988079071
Switzerland,Historical,EV stock share,Buses,EV,2020,percent,0.023000000044703484
Switzerland,Historical,EV stock share,Buses,EV,2021,percent,0.05900000035762787
United Kingdom,Historical,EV stock share,Buses,EV,2010,percent,0.009100000374019146
United Kingdom,Historical,EV stock share,Buses,EV,2011,percent,0.01600000075995922
United Kingdom,Historical,EV stock share,Buses,EV,2012,percent,0.026000000536441803
United Kingdom,Historical,EV stock share,Buses,EV,2013,percent,0.04100000113248825
United Kingdom,Historical,EV stock share,Buses,EV,2014,percent,0.07100000232458115
United Kingdom,Historical,EV stock share,Buses,EV,2015,percent,0.11999999731779099
United Kingdom,Historical,EV stock share,Buses,EV,2016,percent,0.25
United Kingdom,Historical,EV stock share,Buses,EV,2017,percent,0.3400000035762787
United Kingdom,Historical,EV stock share,Buses,EV,2018,percent,0.47999998927116394
United Kingdom,Historical,EV stock share,Buses,EV,2019,percent,0.6299999952316284
United Kingdom,Historical,EV stock share,Buses,EV,2020,percent,0.8600000143051147
United Kingdom,Historical,EV stock share,Buses,EV,2021,percent,1.899999976158142
World,Historical,EV stock share,Buses,EV,2010,percent,0.014000000432133675
World,Historical,EV stock share,Buses,EV,2011,percent,0.03200000151991844
World,Historical,EV stock share,Buses,EV,2012,percent,0.050999999046325684
World,Historical,EV stock share,Buses,EV,2013,percent,0.08500000089406967
World,Historical,EV stock share,Buses,EV,2014,percent,0.25
World,Historical,EV stock share,Buses,EV,2015,percent,1
World,Historical,EV stock share,Buses,EV,2016,percent,1.7999999523162842
World,Historical,EV stock share,Buses,EV,2017,percent,2.4000000953674316
World,Historical,EV stock share,Buses,EV,2018,percent,3.0999999046325684
World,Historical,EV stock share,Buses,EV,2019,percent,3.299999952316284
World,Historical,EV stock share,Buses,EV,2020,percent,3.700000047683716
World,Historical,EV stock share,Buses,EV,2021,percent,4.300000190734863
