region,category,parameter,mode,powertrain,year,unit,value
Japan,Historical,EV stock share,Cars,EV,2011,percent,0.024000000208616257
Japan,Historical,EV stock share,Cars,EV,2012,percent,0.061000000685453415
Japan,Historical,EV stock share,Cars,EV,2013,percent,0.10000000149011612
Japan,Historical,EV stock share,Cars,EV,2014,percent,0.17000000178813934
Japan,Historical,EV stock share,Cars,EV,2015,percent,0.20000000298023224
Japan,Historical,EV stock share,Cars,EV,2016,percent,0.23000000417232513
Japan,Historical,EV stock share,Cars,EV,2017,percent,0.30000001192092896
Japan,Historical,EV stock share,Cars,EV,2018,percent,0.36000001430511475
Japan,Historical,EV stock share,Cars,EV,2019,percent,0.4000000059604645
Japan,Historical,EV stock share,Cars,EV,2020,percent,0.46000000834465027
Japan,Historical,EV stock share,Cars,EV,2021,percent,0.5299999713897705
Korea,Historical,EV stock share,Cars,EV,2010,percent,0.00039999998989515007
Korea,Historical,EV stock share,Cars,EV,2011,percent,0.002199999988079071
Korea,Historical,EV stock share,Cars,EV,2012,percent,0.00559999980032444
Korea,Historical,EV stock share,Cars,EV,2013,percent,0.00930000003427267
Korea,Historical,EV stock share,Cars,EV,2014,percent,0.017000000923871994
Korea,Historical,EV stock share,Cars,EV,2015,percent,0.035999998450279236
Korea,Historical,EV stock share,Cars,EV,2016,percent,0.06499999761581421
Korea,Historical,EV stock share,Cars,EV,2017,percent,0.15000000596046448
Korea,Historical,EV stock share,Cars,EV,2018,percent,0.3400000035762787
Korea,Historical,EV stock share,Cars,EV,2019,percent,0.5199999809265137
Korea,Historical,EV stock share,Cars,EV,2020,percent,0.7099999785423279
Korea,Historical,EV stock share,Cars,EV,2021,percent,1.2000000476837158
Mexico,Historical,EV stock share,Cars,EV,2011,percent,0.00001700000029813964
Mexico,Historical,EV stock share,Cars,EV,2012,percent,0.0004900000058114529
Mexico,Historical,EV stock share,Cars,EV,2013,percent,0.000539999979082495
Mexico,Historical,EV stock share,Cars,EV,2014,percent,0.0007600000244565308
Mexico,Historical,EV stock share,Cars,EV,2015,percent,0.0012000000569969416
Mexico,Historical,EV stock share,Cars,EV,2016,percent,0.004800000227987766
Mexico,Historical,EV stock share,Cars,EV,2017,percent,0.009999999776482582
Mexico,Historical,EV stock share,Cars,EV,2018,percent,0.01899999938905239
Mexico,Historical,EV stock share,Cars,EV,2019,percent,0.023000000044703484
Mexico,Historical,EV stock share,Cars,EV,2020,percent,0.035999998450279236
Mexico,Historical,EV stock share,Cars,EV,2021,percent,0.05700000002980232
Netherlands,Historical,EV stock share,Cars,EV,2010,percent,0.003700000001117587
Netherlands,Historical,EV stock share,Cars,EV,2011,percent,0.014999999664723873
Netherlands,Historical,EV stock share,Cars,EV,2012,percent,0.07900000363588333
Netherlands,Historical,EV stock share,Cars,EV,2013,percent,0.36000001430511475
Netherlands,Historical,EV stock share,Cars,EV,2014,percent,0.550000011920929
Netherlands,Historical,EV stock share,Cars,EV,2015,percent,1.100000023841858
Netherlands,Historical,EV stock share,Cars,EV,2016,percent,1.399999976158142
Netherlands,Historical,EV stock share,Cars,EV,2017,percent,1.399999976158142
Netherlands,Historical,EV stock share,Cars,EV,2018,percent,1.7000000476837158
Netherlands,Historical,EV stock share,Cars,EV,2019,percent,2.299999952316284
Netherlands,Historical,EV stock share,Cars,EV,2020,percent,3.5
Netherlands,Historical,EV stock share,Cars,EV,2021,percent,4.400000095367432
New Zealand,Historical,EV stock share,Cars,EV,2010,percent,0.0006099999882280827
New Zealand,Historical,EV stock share,Cars,EV,2011,percent,0.0013000000035390258
New Zealand,Historical,EV stock share,Cars,EV,2012,percent,0.0026000000070780516
New Zealand,Historical,EV stock share,Cars,EV,2013,percent,0.00430000014603138
New Zealand,Historical,EV stock share,Cars,EV,2014,percent,0.01899999938905239
New Zealand,Historical,EV stock share,Cars,EV,2015,percent,0.041999999433755875
New Zealand,Historical,EV stock share,Cars,EV,2016,percent,0.10999999940395355
New Zealand,Historical,EV stock share,Cars,EV,2017,percent,0.25
New Zealand,Historical,EV stock share,Cars,EV,2018,percent,0.46000000834465027
New Zealand,Historical,EV stock share,Cars,EV,2019,percent,0.5099999904632568
New Zealand,Historical,EV stock share,Cars,EV,2020,percent,0.6600000262260437
New Zealand,Historical,EV stock share,Cars,EV,2021,percent,0.9399999976158142
Norway,Historical,EV stock share,Cars,EV,2010,percent,0.12999999523162842
Norway,Historical,EV stock share,Cars,EV,2011,percent,0.18000000715255737
Norway,Historical,EV stock share,Cars,EV,2012,percent,0.3799999952316284
Norway,Historical,EV stock share,Cars,EV,2013,percent,0.6899999976158142
Norway,Historical,EV stock share,Cars,EV,2014,percent,1.5
Norway,Historical,EV stock share,Cars,EV,2015,percent,2.9000000953674316
Norway,Historical,EV stock share,Cars,EV,2016,percent,4.699999809265137
Norway,Historical,EV stock share,Cars,EV,2017,percent,7.199999809265137
Norway,Historical,EV stock share,Cars,EV,2018,percent,10
Norway,Historical,EV stock share,Cars,EV,2019,percent,13
Norway,Historical,EV stock share,Cars,EV,2020,percent,19
Norway,Historical,EV stock share,Cars,EV,2021,percent,25
Other Europe,Historical,EV stock share,Cars,EV,2010,percent,0.0006000000284984708
Other Europe,Historical,EV stock share,Cars,EV,2011,percent,0.003599999938160181
Other Europe,Historical,EV stock share,Cars,EV,2012,percent,0.008899999782443047
Other Europe,Historical,EV stock share,Cars,EV,2013,percent,0.013000000268220901
Other Europe,Historical,EV stock share,Cars,EV,2014,percent,0.023000000044703484
Other Europe,Historical,EV stock share,Cars,EV,2015,percent,0.03700000047683716
Other Europe,Historical,EV stock share,Cars,EV,2016,percent,0.057999998331069946
Other Europe,Historical,EV stock share,Cars,EV,2017,percent,0.09300000220537186
Other Europe,Historical,EV stock share,Cars,EV,2018,percent,0.14000000059604645
Other Europe,Historical,EV stock share,Cars,EV,2019,percent,0.20999999344348907
Other Europe,Historical,EV stock share,Cars,EV,2020,percent,0.36000001430511475
Poland,Historical,EV stock share,Cars,EV,2015,percent,0.002199999988079071
Poland,Historical,EV stock share,Cars,EV,2016,percent,0.004900000058114529
Poland,Historical,EV stock share,Cars,EV,2017,percent,0.009999999776482582
Poland,Historical,EV stock share,Cars,EV,2018,percent,0.01600000075995922
Poland,Historical,EV stock share,Cars,EV,2019,percent,0.04899999871850014
Poland,Historical,EV stock share,Cars,EV,2020,percent,0.09799999743700027
Poland,Historical,EV stock share,Cars,EV,2021,percent,0.18000000715255737
Portugal,Historical,EV stock share,Cars,EV,2010,percent,0.01600000075995922
Portugal,Historical,EV stock share,Cars,EV,2011,percent,0.01899999938905239
Portugal,Historical,EV stock share,Cars,EV,2012,percent,0.020999999716877937
Portugal,Historical,EV stock share,Cars,EV,2013,percent,0.02500000037252903
Portugal,Historical,EV stock share,Cars,EV,2014,percent,0.029999999329447746
Portugal,Historical,EV stock share,Cars,EV,2015,percent,0.05400000140070915
Portugal,Historical,EV stock share,Cars,EV,2016,percent,0.08900000154972076
Portugal,Historical,EV stock share,Cars,EV,2017,percent,0.17000000178813934
Portugal,Historical,EV stock share,Cars,EV,2018,percent,0.3199999928474426
Portugal,Historical,EV stock share,Cars,EV,2019,percent,0.5400000214576721
Portugal,Historical,EV stock share,Cars,EV,2020,percent,0.9100000262260437
Portugal,Historical,EV stock share,Cars,EV,2021,percent,1.399999976158142
South Africa,Historical,EV stock share,Cars,EV,2013,percent,0.000590000010561198
South Africa,Historical,EV stock share,Cars,EV,2014,percent,0.0008299999753944576
South Africa,Historical,EV stock share,Cars,EV,2015,percent,0.004699999932199717
South Africa,Historical,EV stock share,Cars,EV,2016,percent,0.010999999940395355
South Africa,Historical,EV stock share,Cars,EV,2017,percent,0.013000000268220901
South Africa,Historical,EV stock share,Cars,EV,2018,percent,0.014999999664723873
South Africa,Historical,EV stock share,Cars,EV,2019,percent,0.017999999225139618
South Africa,Historical,EV stock share,Cars,EV,2020,percent,0.02199999988079071
South Africa,Historical,EV stock share,Cars,EV,2021,percent,0.026000000536441803
Spain,Historical,EV stock share,Cars,EV,2010,percent,0.00033999999868683517
Spain,Historical,EV stock share,Cars,EV,2011,percent,0.002099999925121665
Spain,Historical,EV stock share,Cars,EV,2012,percent,0.0044999998062849045
Spain,Historical,EV stock share,Cars,EV,2013,percent,0.00860000029206276
Spain,Historical,EV stock share,Cars,EV,2014,percent,0.01600000075995922
Spain,Historical,EV stock share,Cars,EV,2015,percent,0.026000000536441803
Spain,Historical,EV stock share,Cars,EV,2016,percent,0.03999999910593033
Spain,Historical,EV stock share,Cars,EV,2017,percent,0.07100000232458115
Spain,Historical,EV stock share,Cars,EV,2018,percent,0.11999999731779099
Spain,Historical,EV stock share,Cars,EV,2019,percent,0.1899999976158142
Spain,Historical,EV stock share,Cars,EV,2020,percent,0.3700000047683716
Spain,Historical,EV stock share,Cars,EV,2021,percent,0.6600000262260437
Sweden,Historical,EV stock share,Cars,EV,2010,percent,0.00009999999747378752
Sweden,Historical,EV stock share,Cars,EV,2011,percent,0.004399999976158142
Sweden,Historical,EV stock share,Cars,EV,2012,percent,0.02800000086426735
Sweden,Historical,EV stock share,Cars,EV,2013,percent,0.05900000035762787
Sweden,Historical,EV stock share,Cars,EV,2014,percent,0.15000000596046448
Sweden,Historical,EV stock share,Cars,EV,2015,percent,0.3100000023841858
Sweden,Historical,EV stock share,Cars,EV,2016,percent,0.550000011920929
Sweden,Historical,EV stock share,Cars,EV,2017,percent,0.8899999856948853
Sweden,Historical,EV stock share,Cars,EV,2018,percent,1.399999976158142
Sweden,Historical,EV stock share,Cars,EV,2019,percent,2
Sweden,Historical,EV stock share,Cars,EV,2020,percent,3.5999999046325684
Sweden,Historical,EV stock share,Cars,EV,2021,percent,6
Switzerland,Historical,EV stock share,Cars,EV,2010,percent,0.0038999998942017555
Switzerland,Historical,EV stock share,Cars,EV,2011,percent,0.014000000432133675
Switzerland,Historical,EV stock share,Cars,EV,2012,percent,0.03099999949336052
Switzerland,Historical,EV stock share,Cars,EV,2013,percent,0.061000000685453415
Switzerland,Historical,EV stock share,Cars,EV,2014,percent,0.12999999523162842
Switzerland,Historical,EV stock share,Cars,EV,2015,percent,0.25
Switzerland,Historical,EV stock share,Cars,EV,2016,percent,0.3799999952316284
Switzerland,Historical,EV stock share,Cars,EV,2017,percent,0.5600000023841858
Switzerland,Historical,EV stock share,Cars,EV,2018,percent,0.7699999809265137
Switzerland,Historical,EV stock share,Cars,EV,2019,percent,1.100000023841858
Switzerland,Historical,EV stock share,Cars,EV,2020,percent,1.899999976158142
Switzerland,Historical,EV stock share,Cars,EV,2021,percent,3.0999999046325684
United Kingdom,Historical,EV stock share,Cars,EV,2010,percent,0.005200000014156103
United Kingdom,Historical,EV stock share,Cars,EV,2011,percent,0.008999999612569809
United Kingdom,Historical,EV stock share,Cars,EV,2012,percent,0.017000000923871994
United Kingdom,Historical,EV stock share,Cars,EV,2013,percent,0.028999999165534973
United Kingdom,Historical,EV stock share,Cars,EV,2014,percent,0.07500000298023224
United Kingdom,Historical,EV stock share,Cars,EV,2015,percent,0.15000000596046448
United Kingdom,Historical,EV stock share,Cars,EV,2016,percent,0.27000001072883606
United Kingdom,Historical,EV stock share,Cars,EV,2017,percent,0.4099999964237213
United Kingdom,Historical,EV stock share,Cars,EV,2018,percent,0.5600000023841858
United Kingdom,Historical,EV stock share,Cars,EV,2019,percent,0.800000011920929
United Kingdom,Historical,EV stock share,Cars,EV,2020,percent,1.399999976158142
United Kingdom,Historical,EV stock share,Cars,EV,2021,percent,2.299999952316284
USA,Historical,EV stock share,Cars,EV,2010,percent,0.0017000000225380063
USA,Historical,EV stock share,Cars,EV,2011,percent,0.009700000286102295
USA,Historical,EV stock share,Cars,EV,2012,percent,0.03400000184774399
USA,Historical,EV stock share,Cars,EV,2013,percent,0.07800000160932541
USA,Historical,EV stock share,Cars,EV,2014,percent,0.12999999523162842
USA,Historical,EV stock share,Cars,EV,2015,percent,0.18000000715255737
USA,Historical,EV stock share,Cars,EV,2016,percent,0.25
USA,Historical,EV stock share,Cars,EV,2017,percent,0.3400000035762787
USA,Historical,EV stock share,Cars,EV,2018,percent,0.49000000953674316
USA,Historical,EV stock share,Cars,EV,2019,percent,0.6299999952316284
USA,Historical,EV stock share,Cars,EV,2020,percent,0.7699999809265137
USA,Historical,EV stock share,Cars,EV,2021,percent,0.8999999761581421
World,Historical,EV stock share,Cars,EV,2010,percent,0.0019000000320374966
World,Historical,EV stock share,Cars,EV,2011,percent,0.0071000000461936
World,Historical,EV stock share,Cars,EV,2012,percent,0.019999999552965164
World,Historical,EV stock share,Cars,EV,2013,percent,0.039000000804662704
World,Historical,EV stock share,Cars,EV,2014,percent,0.0689999982714653
World,Historical,EV stock share,Cars,EV,2015,percent,0.11999999731779099
World,Historical,EV stock share,Cars,EV,2016,percent,0.18000000715255737
World,Historical,EV stock share,Cars,EV,2017,percent,0.2800000011920929
World,Historical,EV stock share,Cars,EV,2018,percent,0.4300000071525574
World,Historical,EV stock share,Cars,EV,2019,percent,0.5899999737739563
World,Historical,EV stock share,Cars,EV,2020,percent,0.8299999833106995
World,Historical,EV stock share,Cars,EV,2021,percent,1.399999976158142
