region,category,parameter,mode,powertrain,year,unit,value
Denmark,Historical,EV stock share,Vans,EV,2018,percent,0.23000000417232513
Denmark,Historical,EV stock share,Vans,EV,2019,percent,0.3100000023841858
Denmark,Historical,EV stock share,Vans,EV,2020,percent,0.46000000834465027
Denmark,Historical,EV stock share,Vans,EV,2021,percent,0.9200000166893005
Europe,Historical,EV stock share,Vans,EV,2010,percent,0.012000000104308128
Europe,Historical,EV stock share,Vans,EV,2011,percent,0.024000000208616257
Europe,Historical,EV stock share,Vans,EV,2012,percent,0.04100000113248825
Europe,Historical,EV stock share,Vans,EV,2013,percent,0.06300000101327896
Europe,Historical,EV stock share,Vans,EV,2014,percent,0.08799999952316284
Europe,Historical,EV stock share,Vans,EV,2015,percent,0.11999999731779099
Europe,Historical,EV stock share,Vans,EV,2016,percent,0.1599999964237213
Europe,Historical,EV stock share,Vans,EV,2017,percent,0.20000000298023224
Europe,Historical,EV stock share,Vans,EV,2018,percent,0.25999999046325684
Europe,Historical,EV stock share,Vans,EV,2019,percent,0.33000001311302185
Europe,Historical,EV stock share,Vans,EV,2020,percent,0.41999998688697815
Europe,Historical,EV stock share,Vans,EV,2021,percent,0.5600000023841858
Finland,Historical,EV stock share,Vans,EV,2017,percent,0.12999999523162842
Finland,Historical,EV stock share,Vans,EV,2018,percent,0.1599999964237213
Finland,Historical,EV stock share,Vans,EV,2019,percent,0.2199999988079071
Finland,Historical,EV stock share,Vans,EV,2020,percent,0.3400000035762787
Finland,Historical,EV stock share,Vans,EV,2021,percent,0.2800000011920929
France,Historical,EV stock share,Vans,EV,2010,percent,0.03400000184774399
France,Historical,EV stock share,Vans,EV,2011,percent,0.0689999982714653
France,Historical,EV stock share,Vans,EV,2012,percent,0.14000000059604645
France,Historical,EV stock share,Vans,EV,2013,percent,0.23999999463558197
France,Historical,EV stock share,Vans,EV,2014,percent,0.33000001311302185
France,Historical,EV stock share,Vans,EV,2015,percent,0.4399999976158142
France,Historical,EV stock share,Vans,EV,2016,percent,0.550000011920929
France,Historical,EV stock share,Vans,EV,2017,percent,0.6800000071525574
France,Historical,EV stock share,Vans,EV,2018,percent,0.8500000238418579
France,Historical,EV stock share,Vans,EV,2019,percent,0.8799999952316284
France,Historical,EV stock share,Vans,EV,2020,percent,1.100000023841858
France,Historical,EV stock share,Vans,EV,2021,percent,1.2000000476837158
Germany,Historical,EV stock share,Vans,EV,2010,percent,0.008100000210106373
Germany,Historical,EV stock share,Vans,EV,2011,percent,0.017999999225139618
Germany,Historical,EV stock share,Vans,EV,2012,percent,0.052000001072883606
Germany,Historical,EV stock share,Vans,EV,2013,percent,0.07199999690055847
Germany,Historical,EV stock share,Vans,EV,2014,percent,0.09600000083446503
Germany,Historical,EV stock share,Vans,EV,2015,percent,0.12999999523162842
Germany,Historical,EV stock share,Vans,EV,2016,percent,0.20999999344348907
Germany,Historical,EV stock share,Vans,EV,2017,percent,0.3700000047683716
Germany,Historical,EV stock share,Vans,EV,2018,percent,0.5299999713897705
Germany,Historical,EV stock share,Vans,EV,2019,percent,0.6600000262260437
Germany,Historical,EV stock share,Vans,EV,2020,percent,0.8299999833106995
Greece,Historical,EV stock share,Vans,EV,2018,percent,0.0012000000569969416
Greece,Historical,EV stock share,Vans,EV,2019,percent,0.002199999988079071
Greece,Historical,EV stock share,Vans,EV,2020,percent,0.00279999990016222
Greece,Historical,EV stock share,Vans,EV,2021,percent,0.009999999776482582
Iceland,Historical,EV stock share,Vans,EV,2010,percent,0.009999999776482582
Iceland,Historical,EV stock share,Vans,EV,2011,percent,0.009999999776482582
Iceland,Historical,EV stock share,Vans,EV,2012,percent,0.009999999776482582
Iceland,Historical,EV stock share,Vans,EV,2013,percent,0.00989999994635582
Iceland,Historical,EV stock share,Vans,EV,2014,percent,0.04800000041723251
Iceland,Historical,EV stock share,Vans,EV,2015,percent,0.08500000089406967
Iceland,Historical,EV stock share,Vans,EV,2016,percent,0.1599999964237213
Iceland,Historical,EV stock share,Vans,EV,2017,percent,0.25999999046325684
Iceland,Historical,EV stock share,Vans,EV,2018,percent,0.4099999964237213
Iceland,Historical,EV stock share,Vans,EV,2019,percent,0.6200000047683716
Iceland,Historical,EV stock share,Vans,EV,2020,percent,0.7799999713897705
Italy,Historical,EV stock share,Vans,EV,2010,percent,0.02199999988079071
Italy,Historical,EV stock share,Vans,EV,2011,percent,0.027000000700354576
Italy,Historical,EV stock share,Vans,EV,2012,percent,0.03799999877810478
Italy,Historical,EV stock share,Vans,EV,2013,percent,0.04399999976158142
Italy,Historical,EV stock share,Vans,EV,2014,percent,0.052000001072883606
Italy,Historical,EV stock share,Vans,EV,2015,percent,0.06400000303983688
Italy,Historical,EV stock share,Vans,EV,2016,percent,0.0860000029206276
Italy,Historical,EV stock share,Vans,EV,2017,percent,0.09399999678134918
Italy,Historical,EV stock share,Vans,EV,2018,percent,0.10999999940395355
Italy,Historical,EV stock share,Vans,EV,2019,percent,0.14000000059604645
Italy,Historical,EV stock share,Vans,EV,2020,percent,0.18000000715255737
Italy,Historical,EV stock share,Vans,EV,2021,percent,0.2800000011920929
Japan,Historical,EV stock share,Vans,EV,2011,percent,0.00559999980032444
Japan,Historical,EV stock share,Vans,EV,2012,percent,0.024000000208616257
Japan,Historical,EV stock share,Vans,EV,2013,percent,0.0430000014603138
Japan,Historical,EV stock share,Vans,EV,2014,percent,0.054999999701976776
Japan,Historical,EV stock share,Vans,EV,2015,percent,0.06499999761581421
Japan,Historical,EV stock share,Vans,EV,2016,percent,0.07199999690055847
Japan,Historical,EV stock share,Vans,EV,2017,percent,0.07800000160932541
Japan,Historical,EV stock share,Vans,EV,2018,percent,0.08299999684095383
Japan,Historical,EV stock share,Vans,EV,2019,percent,0.08900000154972076
Japan,Historical,EV stock share,Vans,EV,2020,percent,0.10000000149011612
Japan,Historical,EV stock share,Vans,EV,2021,percent,0.10999999940395355
Korea,Historical,EV stock share,Vans,EV,2015,percent,0.0008999999845400453
Korea,Historical,EV stock share,Vans,EV,2016,percent,0.0017000000225380063
Korea,Historical,EV stock share,Vans,EV,2017,percent,0.0017000000225380063
Korea,Historical,EV stock share,Vans,EV,2018,percent,0.017000000923871994
Korea,Historical,EV stock share,Vans,EV,2019,percent,0.0949999988079071
Korea,Historical,EV stock share,Vans,EV,2020,percent,0.800000011920929
Korea,Historical,EV stock share,Vans,EV,2021,percent,2.200000047683716
Netherlands,Historical,EV stock share,Vans,EV,2010,percent,0.009999999776482582
Netherlands,Historical,EV stock share,Vans,EV,2011,percent,0.01899999938905239
Netherlands,Historical,EV stock share,Vans,EV,2012,percent,0.05999999865889549
Netherlands,Historical,EV stock share,Vans,EV,2013,percent,0.0820000022649765
Netherlands,Historical,EV stock share,Vans,EV,2014,percent,0.15000000596046448
Netherlands,Historical,EV stock share,Vans,EV,2015,percent,0.18000000715255737
Netherlands,Historical,EV stock share,Vans,EV,2016,percent,0.1899999976158142
Netherlands,Historical,EV stock share,Vans,EV,2017,percent,0.25
Netherlands,Historical,EV stock share,Vans,EV,2018,percent,0.3499999940395355
Netherlands,Historical,EV stock share,Vans,EV,2019,percent,0.47999998927116394
Netherlands,Historical,EV stock share,Vans,EV,2020,percent,0.6700000166893005
Netherlands,Historical,EV stock share,Vans,EV,2021,percent,0.9800000190734863
New Zealand,Historical,EV stock share,Vans,EV,2019,percent,0.11999999731779099
New Zealand,Historical,EV stock share,Vans,EV,2020,percent,0.12999999523162842
New Zealand,Historical,EV stock share,Vans,EV,2021,percent,0.11999999731779099
Norway,Historical,EV stock share,Vans,EV,2011,percent,0.0002300000051036477
Norway,Historical,EV stock share,Vans,EV,2012,percent,0.0010999999940395355
Norway,Historical,EV stock share,Vans,EV,2013,percent,0.0010999999940395355
Norway,Historical,EV stock share,Vans,EV,2014,percent,0.12999999523162842
Norway,Historical,EV stock share,Vans,EV,2015,percent,0.2800000011920929
Norway,Historical,EV stock share,Vans,EV,2016,percent,0.41999998688697815
Norway,Historical,EV stock share,Vans,EV,2017,percent,0.6200000047683716
Norway,Historical,EV stock share,Vans,EV,2018,percent,0.9700000286102295
Norway,Historical,EV stock share,Vans,EV,2019,percent,1.2999999523162842
Norway,Historical,EV stock share,Vans,EV,2020,percent,2
Norway,Historical,EV stock share,Vans,EV,2021,percent,2.4000000953674316
Other Europe,Historical,EV stock share,Vans,EV,2010,percent,0.000035000000934815034
Other Europe,Historical,EV stock share,Vans,EV,2012,percent,0.005499999970197678
Other Europe,Historical,EV stock share,Vans,EV,2013,percent,0.009100000374019146
Other Europe,Historical,EV stock share,Vans,EV,2014,percent,0.013000000268220901
Other Europe,Historical,EV stock share,Vans,EV,2015,percent,0.017000000923871994
Other Europe,Historical,EV stock share,Vans,EV,2016,percent,0.026000000536441803
Other Europe,Historical,EV stock share,Vans,EV,2017,percent,0.032999999821186066
Other Europe,Historical,EV stock share,Vans,EV,2018,percent,0.0430000014603138
Other Europe,Historical,EV stock share,Vans,EV,2019,percent,0.05999999865889549
Other Europe,Historical,EV stock share,Vans,EV,2020,percent,0.08500000089406967
Other Europe,Historical,EV stock share,Vans,EV,2021,percent,0.0860000029206276
Poland,Historical,EV stock share,Vans,EV,2019,percent,0.017999999225139618
Poland,Historical,EV stock share,Vans,EV,2020,percent,0.029999999329447746
Portugal,Historical,EV stock share,Vans,EV,2017,percent,0.006300000008195639
Portugal,Historical,EV stock share,Vans,EV,2018,percent,0.027000000700354576
Portugal,Historical,EV stock share,Vans,EV,2019,percent,0.03999999910593033
Portugal,Historical,EV stock share,Vans,EV,2020,percent,0.08399999886751175
Portugal,Historical,EV stock share,Vans,EV,2021,percent,0.10999999940395355
Spain,Historical,EV stock share,Vans,EV,2011,percent,0.0005099999834783375
Spain,Historical,EV stock share,Vans,EV,2012,percent,0.004900000058114529
Spain,Historical,EV stock share,Vans,EV,2013,percent,0.007400000002235174
Spain,Historical,EV stock share,Vans,EV,2014,percent,0.01600000075995922
Spain,Historical,EV stock share,Vans,EV,2015,percent,0.028999999165534973
Spain,Historical,EV stock share,Vans,EV,2016,percent,0.04800000041723251
Spain,Historical,EV stock share,Vans,EV,2017,percent,0.07000000029802322
Spain,Historical,EV stock share,Vans,EV,2018,percent,0.10999999940395355
Spain,Historical,EV stock share,Vans,EV,2019,percent,0.14000000059604645
Spain,Historical,EV stock share,Vans,EV,2020,percent,0.18000000715255737
Spain,Historical,EV stock share,Vans,EV,2021,percent,0.23999999463558197
Sweden,Historical,EV stock share,Vans,EV,2011,percent,0.0020000000949949026
Sweden,Historical,EV stock share,Vans,EV,2012,percent,0.07699999958276749
Sweden,Historical,EV stock share,Vans,EV,2013,percent,0.10999999940395355
Sweden,Historical,EV stock share,Vans,EV,2014,percent,0.17000000178813934
Sweden,Historical,EV stock share,Vans,EV,2015,percent,0.23999999463558197
Sweden,Historical,EV stock share,Vans,EV,2016,percent,0.28999999165534973
Sweden,Historical,EV stock share,Vans,EV,2017,percent,0.3499999940395355
Sweden,Historical,EV stock share,Vans,EV,2018,percent,0.4699999988079071
Sweden,Historical,EV stock share,Vans,EV,2019,percent,0.6800000071525574
Sweden,Historical,EV stock share,Vans,EV,2020,percent,1.100000023841858
Sweden,Historical,EV stock share,Vans,EV,2021,percent,1.399999976158142
Switzerland,Historical,EV stock share,Vans,EV,2012,percent,0.041999999433755875
Switzerland,Historical,EV stock share,Vans,EV,2013,percent,0.07100000232458115
Switzerland,Historical,EV stock share,Vans,EV,2014,percent,0.08399999886751175
Switzerland,Historical,EV stock share,Vans,EV,2015,percent,0.12999999523162842
Switzerland,Historical,EV stock share,Vans,EV,2016,percent,0.15000000596046448
Switzerland,Historical,EV stock share,Vans,EV,2017,percent,0.20000000298023224
Switzerland,Historical,EV stock share,Vans,EV,2018,percent,0.27000001072883606
Switzerland,Historical,EV stock share,Vans,EV,2019,percent,0.4099999964237213
Switzerland,Historical,EV stock share,Vans,EV,2020,percent,0.6399999856948853
Switzerland,Historical,EV stock share,Vans,EV,2021,percent,0.9700000286102295
United Kingdom,Historical,EV stock share,Vans,EV,2010,percent,0.028999999165534973
United Kingdom,Historical,EV stock share,Vans,EV,2011,percent,0.035999998450279236
United Kingdom,Historical,EV stock share,Vans,EV,2012,percent,0.04699999839067459
United Kingdom,Historical,EV stock share,Vans,EV,2013,percent,0.054999999701976776
United Kingdom,Historical,EV stock share,Vans,EV,2014,percent,0.07500000298023224
United Kingdom,Historical,EV stock share,Vans,EV,2015,percent,0.11999999731779099
United Kingdom,Historical,EV stock share,Vans,EV,2016,percent,0.14000000059604645
United Kingdom,Historical,EV stock share,Vans,EV,2017,percent,0.15000000596046448
United Kingdom,Historical,EV stock share,Vans,EV,2018,percent,0.18000000715255737
United Kingdom,Historical,EV stock share,Vans,EV,2019,percent,0.25999999046325684
United Kingdom,Historical,EV stock share,Vans,EV,2020,percent,0.3499999940395355
World,Historical,EV stock share,Vans,EV,2010,percent,0.004399999976158142
World,Historical,EV stock share,Vans,EV,2011,percent,0.008700000122189522
World,Historical,EV stock share,Vans,EV,2012,percent,0.01899999938905239
World,Historical,EV stock share,Vans,EV,2013,percent,0.029999999329447746
World,Historical,EV stock share,Vans,EV,2014,percent,0.04100000113248825
World,Historical,EV stock share,Vans,EV,2015,percent,0.06700000166893005
World,Historical,EV stock share,Vans,EV,2016,percent,0.11999999731779099
World,Historical,EV stock share,Vans,EV,2017,percent,0.1899999976158142
World,Historical,EV stock share,Vans,EV,2018,percent,0.28999999165534973
World,Historical,EV stock share,Vans,EV,2019,percent,0.3499999940395355
World,Historical,EV stock share,Vans,EV,2020,percent,0.4399999976158142
World,Historical,EV stock share,Vans,EV,2021,percent,0.5899999737739563
