region,category,parameter,mode,powertrain,year,unit,value
Europe,Historical,EV stock share,Trucks,EV,2020,percent,0.017000000923871994
Europe,Historical,EV stock share,Trucks,EV,2021,percent,0.03999999910593033
Finland,Historical,EV stock share,Trucks,EV,2019,percent,0.005799999926239252
Finland,Historical,EV stock share,Trucks,EV,2020,percent,0.019999999552965164
Finland,Historical,EV stock share,Trucks,EV,2021,percent,0.009499999694526196
France,Historical,EV stock share,Trucks,EV,2010,percent,0.014000000432133675
France,Historical,EV stock share,Trucks,EV,2011,percent,0.014999999664723873
France,Historical,EV stock share,Trucks,EV,2012,percent,0.017000000923871994
France,Historical,EV stock share,Trucks,EV,2013,percent,0.017000000923871994
France,Historical,EV stock share,Trucks,EV,2014,percent,0.01899999938905239
France,Historical,EV stock share,Trucks,EV,2015,percent,0.017999999225139618
France,Historical,EV stock share,Trucks,EV,2016,percent,0.01600000075995922
France,Historical,EV stock share,Trucks,EV,2017,percent,0.017999999225139618
France,Historical,EV stock share,Trucks,EV,2018,percent,0.01899999938905239
France,Historical,EV stock share,Trucks,EV,2019,percent,0.01899999938905239
France,Historical,EV stock share,Trucks,EV,2020,percent,0.019999999552965164
France,Historical,EV stock share,Trucks,EV,2021,percent,0.01600000075995922
Germany,Historical,EV stock share,Trucks,EV,2018,percent,0.0003000000142492354
Germany,Historical,EV stock share,Trucks,EV,2019,percent,0.024000000208616257
Germany,Historical,EV stock share,Trucks,EV,2020,percent,0.054999999701976776
Germany,Historical,EV stock share,Trucks,EV,2021,percent,0.06400000303983688
Iceland,Historical,EV stock share,Trucks,EV,2010,percent,0.04899999871850014
Iceland,Historical,EV stock share,Trucks,EV,2011,percent,0.04899999871850014
Iceland,Historical,EV stock share,Trucks,EV,2012,percent,0.11999999731779099
Iceland,Historical,EV stock share,Trucks,EV,2013,percent,0.14000000059604645
Iceland,Historical,EV stock share,Trucks,EV,2014,percent,0.14000000059604645
Iceland,Historical,EV stock share,Trucks,EV,2015,percent,0.2199999988079071
Iceland,Historical,EV stock share,Trucks,EV,2016,percent,0.17000000178813934
Iceland,Historical,EV stock share,Trucks,EV,2017,percent,0.15000000596046448
Iceland,Historical,EV stock share,Trucks,EV,2018,percent,0.18000000715255737
Iceland,Historical,EV stock share,Trucks,EV,2019,percent,0.15000000596046448
Iceland,Historical,EV stock share,Trucks,EV,2020,percent,0.15000000596046448
Iceland,Historical,EV stock share,Trucks,EV,2021,percent,0.15000000596046448
Italy,Historical,EV stock share,Trucks,EV,2019,percent,0.0005000000237487257
Italy,Historical,EV stock share,Trucks,EV,2020,percent,0.004600000102072954
Italy,Historical,EV stock share,Trucks,EV,2021,percent,0.005499999970197678
Korea,Historical,EV stock share,Trucks,EV,2020,percent,1.7000000476837158
Korea,Historical,EV stock share,Trucks,EV,2021,percent,1.7000000476837158
Netherlands,Historical,EV stock share,Trucks,EV,2010,percent,0.014000000432133675
Netherlands,Historical,EV stock share,Trucks,EV,2011,percent,0.017000000923871994
Netherlands,Historical,EV stock share,Trucks,EV,2012,percent,0.03200000151991844
Netherlands,Historical,EV stock share,Trucks,EV,2013,percent,0.03999999910593033
Netherlands,Historical,EV stock share,Trucks,EV,2014,percent,0.04500000178813934
Netherlands,Historical,EV stock share,Trucks,EV,2015,percent,0.04399999976158142
Netherlands,Historical,EV stock share,Trucks,EV,2016,percent,0.05299999937415123
Netherlands,Historical,EV stock share,Trucks,EV,2017,percent,0.057999998331069946
Netherlands,Historical,EV stock share,Trucks,EV,2018,percent,0.06599999964237213
Netherlands,Historical,EV stock share,Trucks,EV,2019,percent,0.11999999731779099
Netherlands,Historical,EV stock share,Trucks,EV,2020,percent,0.12999999523162842
Netherlands,Historical,EV stock share,Trucks,EV,2021,percent,0.12999999523162842
New Zealand,Historical,EV stock share,Trucks,EV,2019,percent,0.04699999839067459
New Zealand,Historical,EV stock share,Trucks,EV,2020,percent,0.06499999761581421
New Zealand,Historical,EV stock share,Trucks,EV,2021,percent,0.04500000178813934
Norway,Historical,EV stock share,Trucks,EV,2017,percent,0.0027000000700354576
Norway,Historical,EV stock share,Trucks,EV,2018,percent,0.0027000000700354576
Norway,Historical,EV stock share,Trucks,EV,2019,percent,0.0026000000070780516
Norway,Historical,EV stock share,Trucks,EV,2020,percent,0.03400000184774399
Norway,Historical,EV stock share,Trucks,EV,2021,percent,0.12999999523162842
Other Europe,Historical,EV stock share,Trucks,EV,2014,percent,0.0002099999983329326
Other Europe,Historical,EV stock share,Trucks,EV,2015,percent,0.00019999999494757503
Other Europe,Historical,EV stock share,Trucks,EV,2016,percent,0.0004900000058114529
Other Europe,Historical,EV stock share,Trucks,EV,2017,percent,0.00046999999904073775
Other Europe,Historical,EV stock share,Trucks,EV,2018,percent,0.0007900000200606883
Other Europe,Historical,EV stock share,Trucks,EV,2019,percent,0.0009299999801442027
Other Europe,Historical,EV stock share,Trucks,EV,2020,percent,0.0009299999801442027
Other Europe,Historical,EV stock share,Trucks,EV,2021,percent,0.0013000000035390258
Poland,Historical,EV stock share,Trucks,EV,2019,percent,0.0017999999690800905
Poland,Historical,EV stock share,Trucks,EV,2020,percent,0.0017999999690800905
Poland,Historical,EV stock share,Trucks,EV,2021,percent,0.15000000596046448
Spain,Historical,EV stock share,Trucks,EV,2019,percent,0.0006900000153109431
Spain,Historical,EV stock share,Trucks,EV,2020,percent,0.0017000000225380063
Spain,Historical,EV stock share,Trucks,EV,2021,percent,0.003700000001117587
Sweden,Historical,EV stock share,Trucks,EV,2017,percent,0.0012000000569969416
Sweden,Historical,EV stock share,Trucks,EV,2018,percent,0.004800000227987766
Sweden,Historical,EV stock share,Trucks,EV,2019,percent,0.013000000268220901
Sweden,Historical,EV stock share,Trucks,EV,2020,percent,0.03400000184774399
Sweden,Historical,EV stock share,Trucks,EV,2021,percent,0.08399999886751175
Switzerland,Historical,EV stock share,Trucks,EV,2019,percent,0.027000000700354576
Switzerland,Historical,EV stock share,Trucks,EV,2020,percent,0.039000000804662704
Switzerland,Historical,EV stock share,Trucks,EV,2021,percent,0.09799999743700027
United Kingdom,Historical,EV stock share,Trucks,EV,2010,percent,0.019999999552965164
United Kingdom,Historical,EV stock share,Trucks,EV,2011,percent,0.020999999716877937
United Kingdom,Historical,EV stock share,Trucks,EV,2012,percent,0.023000000044703484
United Kingdom,Historical,EV stock share,Trucks,EV,2013,percent,0.023000000044703484
United Kingdom,Historical,EV stock share,Trucks,EV,2014,percent,0.024000000208616257
United Kingdom,Historical,EV stock share,Trucks,EV,2015,percent,0.06800000369548798
United Kingdom,Historical,EV stock share,Trucks,EV,2016,percent,0.0729999989271164
United Kingdom,Historical,EV stock share,Trucks,EV,2017,percent,0.07699999958276749
United Kingdom,Historical,EV stock share,Trucks,EV,2018,percent,0.08100000023841858
United Kingdom,Historical,EV stock share,Trucks,EV,2019,percent,0.07400000095367432
United Kingdom,Historical,EV stock share,Trucks,EV,2020,percent,0.0729999989271164
United Kingdom,Historical,EV stock share,Trucks,EV,2021,percent,0.10000000149011612
World,Historical,EV stock share,Trucks,EV,2010,percent,0.000699999975040555
World,Historical,EV stock share,Trucks,EV,2011,percent,0.0007200000109151006
World,Historical,EV stock share,Trucks,EV,2012,percent,0.0009299999801442027
World,Historical,EV stock share,Trucks,EV,2013,percent,0.0015999999595806003
World,Historical,EV stock share,Trucks,EV,2014,percent,0.0019000000320374966
World,Historical,EV stock share,Trucks,EV,2015,percent,0.014000000432133675
World,Historical,EV stock share,Trucks,EV,2016,percent,0.02199999988079071
World,Historical,EV stock share,Trucks,EV,2017,percent,0.02800000086426735
World,Historical,EV stock share,Trucks,EV,2018,percent,0.035999998450279236
World,Historical,EV stock share,Trucks,EV,2019,percent,0.05000000074505806
World,Historical,EV stock share,Trucks,EV,2020,percent,0.08100000023841858
World,Historical,EV stock share,Trucks,EV,2021,percent,0.10999999940395355
