region,category,parameter,mode,powertrain,year,unit,value
Europe,Historical,EV sales share,Vans,EV,2014,percent,0.49000000953674316
Europe,Historical,EV sales share,Vans,EV,2015,percent,0.5199999809265137
Europe,Historical,EV sales share,Vans,EV,2016,percent,0.6000000238418579
Europe,Historical,EV sales share,Vans,EV,2017,percent,0.7300000190734863
Europe,Historical,EV sales share,Vans,EV,2018,percent,1.100000023841858
Europe,Historical,EV sales share,Vans,EV,2019,percent,1.2000000476837158
Europe,Historical,EV sales share,Vans,EV,2020,percent,1.899999976158142
Europe,Historical,EV sales share,Vans,EV,2021,percent,2.700000047683716
Finland,Historical,EV sales share,Vans,EV,2017,percent,0.2800000011920929
Finland,Historical,EV sales share,Vans,EV,2018,percent,0.36000001430511475
Finland,Historical,EV sales share,Vans,EV,2019,percent,0.3799999952316284
Finland,Historical,EV sales share,Vans,EV,2020,percent,1.2999999523162842
Finland,Historical,EV sales share,Vans,EV,2021,percent,2.9000000953674316
France,Historical,EV sales share,Vans,EV,2010,percent,0.20000000298023224
France,Historical,EV sales share,Vans,EV,2011,percent,0.41999998688697815
France,Historical,EV sales share,Vans,EV,2012,percent,1
France,Historical,EV sales share,Vans,EV,2013,percent,1.5
France,Historical,EV sales share,Vans,EV,2014,percent,1.2999999523162842
France,Historical,EV sales share,Vans,EV,2015,percent,1.600000023841858
France,Historical,EV sales share,Vans,EV,2016,percent,1.899999976158142
France,Historical,EV sales share,Vans,EV,2017,percent,1.899999976158142
France,Historical,EV sales share,Vans,EV,2018,percent,2.4000000953674316
France,Historical,EV sales share,Vans,EV,2019,percent,2.200000047683716
France,Historical,EV sales share,Vans,EV,2020,percent,3
France,Historical,EV sales share,Vans,EV,2021,percent,3
Germany,Historical,EV sales share,Vans,EV,2010,percent,0.08699999749660492
Germany,Historical,EV sales share,Vans,EV,2011,percent,0.11999999731779099
Germany,Historical,EV sales share,Vans,EV,2012,percent,0.4300000071525574
Germany,Historical,EV sales share,Vans,EV,2013,percent,0.2800000011920929
Germany,Historical,EV sales share,Vans,EV,2014,percent,0.3100000023841858
Germany,Historical,EV sales share,Vans,EV,2015,percent,0.4300000071525574
Germany,Historical,EV sales share,Vans,EV,2016,percent,0.9399999976158142
Germany,Historical,EV sales share,Vans,EV,2017,percent,1.600000023841858
Germany,Historical,EV sales share,Vans,EV,2018,percent,1.899999976158142
Germany,Historical,EV sales share,Vans,EV,2019,percent,1.7999999523162842
Germany,Historical,EV sales share,Vans,EV,2020,percent,3.4000000953674316
Germany,Historical,EV sales share,Vans,EV,2021,percent,5.099999904632568
Greece,Historical,EV sales share,Vans,EV,2018,percent,0.1899999976158142
Greece,Historical,EV sales share,Vans,EV,2019,percent,0.14000000059604645
Greece,Historical,EV sales share,Vans,EV,2020,percent,0.20000000298023224
Greece,Historical,EV sales share,Vans,EV,2021,percent,1
Iceland,Historical,EV sales share,Vans,EV,2014,percent,0.7099999785423279
Iceland,Historical,EV sales share,Vans,EV,2015,percent,0.5099999904632568
Iceland,Historical,EV sales share,Vans,EV,2016,percent,0.7799999713897705
Iceland,Historical,EV sales share,Vans,EV,2017,percent,1
Iceland,Historical,EV sales share,Vans,EV,2018,percent,1.899999976158142
Iceland,Historical,EV sales share,Vans,EV,2019,percent,3.5
Iceland,Historical,EV sales share,Vans,EV,2020,percent,5.199999809265137
Italy,Historical,EV sales share,Vans,EV,2010,percent,0.11999999731779099
Italy,Historical,EV sales share,Vans,EV,2011,percent,0.04899999871850014
Italy,Historical,EV sales share,Vans,EV,2012,percent,0.17000000178813934
Italy,Historical,EV sales share,Vans,EV,2013,percent,0.17000000178813934
Italy,Historical,EV sales share,Vans,EV,2014,percent,0.23000000417232513
Italy,Historical,EV sales share,Vans,EV,2015,percent,0.3199999928474426
Italy,Historical,EV sales share,Vans,EV,2016,percent,0.38999998569488525
Italy,Historical,EV sales share,Vans,EV,2017,percent,0.27000001072883606
Italy,Historical,EV sales share,Vans,EV,2018,percent,0.3400000035762787
Italy,Historical,EV sales share,Vans,EV,2019,percent,0.5400000214576721
Italy,Historical,EV sales share,Vans,EV,2020,percent,0.7099999785423279
Italy,Historical,EV sales share,Vans,EV,2021,percent,1.899999976158142
Japan,Historical,EV sales share,Vans,EV,2011,percent,0.15000000596046448
Japan,Historical,EV sales share,Vans,EV,2012,percent,0.3799999952316284
Japan,Historical,EV sales share,Vans,EV,2013,percent,0.3100000023841858
Japan,Historical,EV sales share,Vans,EV,2014,percent,0.15000000596046448
Japan,Historical,EV sales share,Vans,EV,2015,percent,0.10999999940395355
Japan,Historical,EV sales share,Vans,EV,2016,percent,0.04600000008940697
Japan,Historical,EV sales share,Vans,EV,2017,percent,0.05000000074505806
Japan,Historical,EV sales share,Vans,EV,2018,percent,0.03999999910593033
Japan,Historical,EV sales share,Vans,EV,2019,percent,0.07500000298023224
Japan,Historical,EV sales share,Vans,EV,2020,percent,0.1899999976158142
Japan,Historical,EV sales share,Vans,EV,2021,percent,0.15000000596046448
Korea,Historical,EV sales share,Vans,EV,2015,percent,0.010999999940395355
Korea,Historical,EV sales share,Vans,EV,2016,percent,0.009399999864399433
Korea,Historical,EV sales share,Vans,EV,2018,percent,0.20000000298023224
Korea,Historical,EV sales share,Vans,EV,2019,percent,0.7799999713897705
Korea,Historical,EV sales share,Vans,EV,2020,percent,6.300000190734863
Korea,Historical,EV sales share,Vans,EV,2021,percent,12
Netherlands,Historical,EV sales share,Vans,EV,2010,percent,0.07999999821186066
Netherlands,Historical,EV sales share,Vans,EV,2011,percent,0.12999999523162842
Netherlands,Historical,EV sales share,Vans,EV,2012,percent,0.6000000238418579
Netherlands,Historical,EV sales share,Vans,EV,2013,percent,0.3499999940395355
Netherlands,Historical,EV sales share,Vans,EV,2014,percent,1.100000023841858
Netherlands,Historical,EV sales share,Vans,EV,2015,percent,0.36000001430511475
Netherlands,Historical,EV sales share,Vans,EV,2016,percent,0.23999999463558197
Netherlands,Historical,EV sales share,Vans,EV,2017,percent,0.7099999785423279
Netherlands,Historical,EV sales share,Vans,EV,2018,percent,1.2999999523162842
Netherlands,Historical,EV sales share,Vans,EV,2019,percent,1.7999999523162842
Netherlands,Historical,EV sales share,Vans,EV,2020,percent,2.799999952316284
Netherlands,Historical,EV sales share,Vans,EV,2021,percent,4.800000190734863
New Zealand,Historical,EV sales share,Vans,EV,2019,percent,0.14000000059604645
New Zealand,Historical,EV sales share,Vans,EV,2020,percent,0.20000000298023224
New Zealand,Historical,EV sales share,Vans,EV,2021,percent,0.3199999928474426
Norway,Historical,EV sales share,Vans,EV,2010,percent,0.0034000000450760126
Norway,Historical,EV sales share,Vans,EV,2011,percent,0.11999999731779099
Norway,Historical,EV sales share,Vans,EV,2012,percent,0.1899999976158142
Norway,Historical,EV sales share,Vans,EV,2013,percent,1.100000023841858
Norway,Historical,EV sales share,Vans,EV,2014,percent,1.899999976158142
Norway,Historical,EV sales share,Vans,EV,2015,percent,2.0999999046325684
Norway,Historical,EV sales share,Vans,EV,2016,percent,1.7999999523162842
Norway,Historical,EV sales share,Vans,EV,2017,percent,2.200000047683716
Norway,Historical,EV sales share,Vans,EV,2018,percent,4.900000095367432
Norway,Historical,EV sales share,Vans,EV,2019,percent,4.699999809265137
Norway,Historical,EV sales share,Vans,EV,2020,percent,6.699999809265137
Norway,Historical,EV sales share,Vans,EV,2021,percent,4.800000190734863
Other Europe,Historical,EV sales share,Vans,EV,2011,percent,0.005799999926239252
Other Europe,Historical,EV sales share,Vans,EV,2012,percent,0.12999999523162842
Other Europe,Historical,EV sales share,Vans,EV,2013,percent,0.10000000149011612
Other Europe,Historical,EV sales share,Vans,EV,2014,percent,0.10999999940395355
Other Europe,Historical,EV sales share,Vans,EV,2015,percent,0.09700000286102295
Other Europe,Historical,EV sales share,Vans,EV,2016,percent,0.18000000715255737
Other Europe,Historical,EV sales share,Vans,EV,2017,percent,0.14000000059604645
Other Europe,Historical,EV sales share,Vans,EV,2018,percent,0.2199999988079071
Other Europe,Historical,EV sales share,Vans,EV,2019,percent,0.3199999928474426
Other Europe,Historical,EV sales share,Vans,EV,2020,percent,0.44999998807907104
Other Europe,Historical,EV sales share,Vans,EV,2021,percent,0.01899999938905239
Poland,Historical,EV sales share,Vans,EV,2010,percent,0.0026000000070780516
Poland,Historical,EV sales share,Vans,EV,2011,percent,0.00279999990016222
Poland,Historical,EV sales share,Vans,EV,2012,percent,0.017000000923871994
Poland,Historical,EV sales share,Vans,EV,2013,percent,0.009999999776482582
Poland,Historical,EV sales share,Vans,EV,2014,percent,0.007400000002235174
Poland,Historical,EV sales share,Vans,EV,2015,percent,0.012000000104308128
Poland,Historical,EV sales share,Vans,EV,2016,percent,0.012000000104308128
Poland,Historical,EV sales share,Vans,EV,2017,percent,0.02199999988079071
Poland,Historical,EV sales share,Vans,EV,2018,percent,0.07199999690055847
Poland,Historical,EV sales share,Vans,EV,2019,percent,0.1899999976158142
Poland,Historical,EV sales share,Vans,EV,2020,percent,0.3199999928474426
Poland,Historical,EV sales share,Vans,EV,2021,percent,0.6000000238418579
Portugal,Historical,EV sales share,Vans,EV,2011,percent,0.014000000432133675
Portugal,Historical,EV sales share,Vans,EV,2012,percent,0.10000000149011612
Portugal,Historical,EV sales share,Vans,EV,2013,percent,0.15000000596046448
Portugal,Historical,EV sales share,Vans,EV,2014,percent,0.09200000017881393
Portugal,Historical,EV sales share,Vans,EV,2015,percent,0.1899999976158142
Portugal,Historical,EV sales share,Vans,EV,2016,percent,0.12999999523162842
Portugal,Historical,EV sales share,Vans,EV,2017,percent,0.5
Portugal,Historical,EV sales share,Vans,EV,2018,percent,0.6399999856948853
Portugal,Historical,EV sales share,Vans,EV,2019,percent,0.550000011920929
Portugal,Historical,EV sales share,Vans,EV,2020,percent,0.9300000071525574
Portugal,Historical,EV sales share,Vans,EV,2021,percent,1.2999999523162842
Spain,Historical,EV sales share,Vans,EV,2011,percent,0.02500000037252903
Spain,Historical,EV sales share,Vans,EV,2012,percent,0.27000001072883606
Spain,Historical,EV sales share,Vans,EV,2013,percent,0.7400000095367432
Spain,Historical,EV sales share,Vans,EV,2014,percent,0.33000001311302185
Spain,Historical,EV sales share,Vans,EV,2015,percent,0.3499999940395355
Spain,Historical,EV sales share,Vans,EV,2016,percent,0.5
Spain,Historical,EV sales share,Vans,EV,2017,percent,0.5099999904632568
Spain,Historical,EV sales share,Vans,EV,2018,percent,0.7900000214576721
Spain,Historical,EV sales share,Vans,EV,2019,percent,0.7300000190734863
Spain,Historical,EV sales share,Vans,EV,2020,percent,1
Spain,Historical,EV sales share,Vans,EV,2021,percent,1.600000023841858
Sweden,Historical,EV sales share,Vans,EV,2011,percent,0.01899999938905239
Sweden,Historical,EV sales share,Vans,EV,2012,percent,0.699999988079071
Sweden,Historical,EV sales share,Vans,EV,2013,percent,0.5699999928474426
Sweden,Historical,EV sales share,Vans,EV,2014,percent,0.6700000166893005
Sweden,Historical,EV sales share,Vans,EV,2015,percent,0.7300000190734863
Sweden,Historical,EV sales share,Vans,EV,2016,percent,0.08699999749660492
Sweden,Historical,EV sales share,Vans,EV,2017,percent,0.3499999940395355
Sweden,Historical,EV sales share,Vans,EV,2018,percent,4.400000095367432
Sweden,Historical,EV sales share,Vans,EV,2019,percent,2.4000000953674316
Sweden,Historical,EV sales share,Vans,EV,2020,percent,6.300000190734863
Sweden,Historical,EV sales share,Vans,EV,2021,percent,7.400000095367432
Switzerland,Historical,EV sales share,Vans,EV,2012,percent,0.4099999964237213
Switzerland,Historical,EV sales share,Vans,EV,2013,percent,0.3799999952316284
Switzerland,Historical,EV sales share,Vans,EV,2014,percent,0.18000000715255737
Switzerland,Historical,EV sales share,Vans,EV,2015,percent,0.49000000953674316
Switzerland,Historical,EV sales share,Vans,EV,2016,percent,0.30000001192092896
Switzerland,Historical,EV sales share,Vans,EV,2017,percent,0.5799999833106995
Switzerland,Historical,EV sales share,Vans,EV,2018,percent,0.8700000047683716
Switzerland,Historical,EV sales share,Vans,EV,2019,percent,1.7000000476837158
Switzerland,Historical,EV sales share,Vans,EV,2020,percent,3.200000047683716
Switzerland,Historical,EV sales share,Vans,EV,2021,percent,4.5
United Kingdom,Historical,EV sales share,Vans,EV,2010,percent,0.10999999940395355
United Kingdom,Historical,EV sales share,Vans,EV,2011,percent,0.10000000149011612
United Kingdom,Historical,EV sales share,Vans,EV,2012,percent,0.18000000715255737
United Kingdom,Historical,EV sales share,Vans,EV,2013,percent,0.11999999731779099
United Kingdom,Historical,EV sales share,Vans,EV,2014,percent,0.25
United Kingdom,Historical,EV sales share,Vans,EV,2015,percent,0.2800000011920929
United Kingdom,Historical,EV sales share,Vans,EV,2016,percent,0.30000001192092896
United Kingdom,Historical,EV sales share,Vans,EV,2017,percent,0.3400000035762787
United Kingdom,Historical,EV sales share,Vans,EV,2018,percent,0.36000001430511475
United Kingdom,Historical,EV sales share,Vans,EV,2019,percent,0.9200000166893005
United Kingdom,Historical,EV sales share,Vans,EV,2020,percent,2
United Kingdom,Historical,EV sales share,Vans,EV,2021,percent,3.9000000953674316
World,Historical,EV sales share,Vans,EV,2010,percent,0.027000000700354576
World,Historical,EV sales share,Vans,EV,2011,percent,0.06400000303983688
World,Historical,EV sales share,Vans,EV,2012,percent,0.17000000178813934
World,Historical,EV sales share,Vans,EV,2013,percent,0.1899999976158142
World,Historical,EV sales share,Vans,EV,2014,percent,0.18000000715255737
World,Historical,EV sales share,Vans,EV,2015,percent,0.3799999952316284
World,Historical,EV sales share,Vans,EV,2016,percent,0.49000000953674316
World,Historical,EV sales share,Vans,EV,2017,percent,1
World,Historical,EV sales share,Vans,EV,2018,percent,1
World,Historical,EV sales share,Vans,EV,2019,percent,0.6600000262260437
World,Historical,EV sales share,Vans,EV,2020,percent,1.5
World,Historical,EV sales share,Vans,EV,2021,percent,2.299999952316284
