,date,vehicle_type,measure,transport_type,frequency,medium,unit,fuel,economy,scope,comment,dataset,drive,value
3165,2017,bus,activity,passenger,yearly,road,passenger_km_or_freight_tonne_km,all,11_MEX,national,no_comment,8th_-_new_vtypes_and_drives $ reference,phev_d,0.0
3166,2017,all,stocks,freight,yearly,ship,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,0.0
3167,2017,all,stocks,freight,yearly,ship,stocks,all,11_MEX,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,0.0
3168,2017,all,energy,passenger,yearly,ship,pj,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,0.0
3169,2017,all,stocks,passenger,yearly,ship,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,0.0
3170,2017,all,activity,passenger,yearly,ship,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,0.0
3171,2017,all,stocks,passenger,yearly,ship,stocks,all,11_MEX,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,0.0
3172,2017,ht,energy,freight,yearly,road,pj,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,3858.239348156108
3173,2017,ht,energy,freight,yearly,road,pj,all,11_MEX,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,539.8999968328732
3174,2017,lcv,energy,freight,yearly,road,pj,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,189.5056230104888
3175,2017,lcv,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,1463721.0
3176,2017,lcv,energy,freight,yearly,road,pj,all,11_MEX,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,188.45426589453285
3177,2017,lcv,stocks,freight,yearly,road,stocks,all,11_MEX,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,1002556.0
3178,2017,2w,energy,passenger,yearly,road,pj,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,220.5046903366444
3179,2017,2w,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,116354842.0
3180,2017,2w,energy,passenger,yearly,road,pj,all,11_MEX,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,21.28033713271769
3181,2017,2w,stocks,passenger,yearly,road,stocks,all,11_MEX,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,2734933.0
3182,2017,bus,energy,passenger,yearly,road,pj,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,505.6034757055372
3183,2017,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,806578.0
3184,2017,bus,energy,passenger,yearly,road,pj,all,11_MEX,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,134.18651371212852
3185,2017,bus,stocks,passenger,yearly,road,stocks,all,11_MEX,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,361535.0
3186,2017,lpv,energy,passenger,yearly,road,pj,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,4651.998718415575
3187,2017,lpv,energy,passenger,yearly,road,pj,all,11_MEX,national,no_comment,8th_-_new_vtypes_and_drives $ reference,all,1219.7887527975777
3188,1985,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,109245.0
3189,1986,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,120543.0
3190,1987,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,162444.0
3191,1988,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,217006.0
3192,1989,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,227616.0
3193,1990,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,273139.0
3194,1991,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,300134.0
3195,1992,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,344443.0
3196,1993,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,464337.0
3197,1994,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,550019.0
3198,1995,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,569970.0
3199,1996,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,684362.0
3200,1997,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,902875.0
3201,1998,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,1010124.0
3202,1999,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,1117763.0
3203,2000,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,1315749.0
3204,2001,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,1358662.0
3205,2002,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,1564673.0
3206,2003,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,1685367.0
3207,2004,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,1903845.0
3208,2005,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,2133476.0
3209,2006,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,2676774.0
3210,2007,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,3062442.0
3211,2008,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,3316087.0
3212,2009,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,2884487.0
3213,2010,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,3691374.0
3214,2011,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,4223631.0
3215,2012,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,4878097.0
3216,2013,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,4875281.0
3217,2014,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,5058635.0
3218,2015,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,5506488.0
3219,2016,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,5680483.0
3220,2017,container,freight_(teu),freight,yearly,ship,number,all,11_MEX,national,no_comment,item $ international_transport_forum,all,6371628.0
3221,2010,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3222,2011,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3223,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3224,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3225,2014,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3226,2015,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3227,2016,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3228,2017,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3229,2018,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3230,2019,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3231,2020,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3232,2021,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3233,2022,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3234,2023,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3235,2010,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3236,2011,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3237,2012,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3238,2013,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3239,2014,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3240,2015,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3241,2016,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3242,2017,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3243,2018,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3244,2019,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3245,2020,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3246,2021,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3247,2022,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3248,2023,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3249,2010,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3250,2011,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3251,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3252,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3253,2014,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3254,2015,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3255,2016,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3256,2017,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3257,2018,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3258,2019,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3259,2020,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3260,2021,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3261,2022,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3262,2023,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3263,2010,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3264,2011,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3265,2012,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3266,2013,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3267,2014,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3268,2015,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3269,2016,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3270,2017,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3271,2018,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3272,2019,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3273,2020,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3274,2021,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3275,2022,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3276,2023,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,165561224.489795
3277,2010,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3278,2011,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3279,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3280,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3281,2014,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3282,2015,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3283,2016,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3284,2017,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3285,2018,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3286,2019,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3287,2020,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3288,2021,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3289,2022,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3290,2023,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3291,2010,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3292,2011,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3293,2012,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3294,2013,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3295,2014,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3296,2015,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3297,2016,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3298,2017,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3299,2018,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3300,2019,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3301,2020,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3302,2021,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3303,2022,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3304,2023,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3305,2010,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3306,2011,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3307,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3308,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3309,2014,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3310,2015,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3311,2016,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3312,2017,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3313,2018,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3314,2019,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3315,2020,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3316,2021,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3317,2022,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3318,2023,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3319,2010,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3320,2011,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3321,2012,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3322,2013,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3323,2014,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3324,2015,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3325,2016,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3326,2017,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3327,2018,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3328,2019,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3329,2020,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3330,2021,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3331,2022,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3332,2023,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,47303206.9970845
3333,2010,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,165561224.489795
