,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,fuel,frequency,scope,potential_datapoints,num_datapoints,sum_of_values,dataset,value,dataset_selection_method,comment
65,2017,14_PE,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
66,2017,14_PE,travel_km,2w,km,road,passenger,ice_g,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,1651552500.0,estimated $ calculate_energy_and_activity(),1651552500.0,single_datapoint,no_comment
67,2017,14_PE,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice_g,all,yearly,national,"['8th_-_new_vtypes_and_drives $ reference', 'estimated $ calculate_energy_and_activity()']",2,2066277724.9962783,estimated $ calculate_energy_and_activity(),1516125195.0,manual,no_comment
68,2017,14_PE,energy,2w,pj,road,passenger,ice_g,all,yearly,national,"['8th_-_new_vtypes_and_drives $ reference', '9th_outlook_esto', 'estimated $ calculate_energy_and_activity()']",3,3.985879295151994,estimated $ calculate_energy_and_activity(),3.066264464027013,manual,no_comment
69,2018,14_PE,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
70,2018,14_PE,energy,2w,pj,road,passenger,ice_g,all,yearly,national,['9th_outlook_esto'],1,3.985879295151994,9th_outlook_esto,0.0,manual,no_comment
71,2019,14_PE,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
72,2019,14_PE,energy,2w,pj,road,passenger,ice_g,all,yearly,national,['9th_outlook_esto'],1,3.985879295151994,9th_outlook_esto,0.0,manual,no_comment
73,2020,14_PE,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,593888348.99039,manual,usa_data
74,2020,14_PE,energy,2w,pj,road,passenger,ice_g,all,yearly,national,['9th_outlook_esto'],1,3.985879295151994,9th_outlook_esto,0.0,manual,no_comment
75,2021,14_PE,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,593888348.99039,manual,usa_data
76,2021,14_PE,energy,2w,pj,road,passenger,ice_g,all,yearly,national,['9th_outlook_esto'],1,3.985879295151994,9th_outlook_esto,0.0,manual,no_comment
77,2022,14_PE,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
78,2010,14_PE,energy,all,pj,air,freight,all,all,yearly,national,['9th_outlook_esto'],1,33.38822996556508,9th_outlook_esto,0.0,manual,no_comment
79,2010,14_PE,energy,all,pj,ship,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.6008999999999982,9th_outlook_esto,0.0,manual,no_comment
80,2010,14_PE,energy,all,pj,rail,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.051835581688097,9th_outlook_esto,0.0,manual,no_comment
81,2010,14_PE,energy,all,pj,air,passenger,all,all,yearly,national,['9th_outlook_esto'],1,94.90858777710442,9th_outlook_esto,0.0,manual,no_comment
82,2010,14_PE,energy,all,pj,ship,freight,all,all,yearly,national,['9th_outlook_esto'],1,1.4020999999999988,9th_outlook_esto,0.0,manual,no_comment
83,2010,14_PE,energy,all,pj,rail,freight,all,all,yearly,national,['9th_outlook_esto'],1,6.595658539744881,9th_outlook_esto,0.0,manual,no_comment
84,2011,14_PE,energy,all,pj,ship,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.6008999999999982,9th_outlook_esto,0.0,manual,no_comment
85,2011,14_PE,energy,all,pj,rail,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.051835581688097,9th_outlook_esto,0.0,manual,no_comment
86,2011,14_PE,energy,all,pj,air,passenger,all,all,yearly,national,['9th_outlook_esto'],1,94.90858777710442,9th_outlook_esto,0.0,manual,no_comment
87,2011,14_PE,energy,all,pj,ship,freight,all,all,yearly,national,['9th_outlook_esto'],1,1.4020999999999988,9th_outlook_esto,0.0,manual,no_comment
88,2011,14_PE,energy,all,pj,rail,freight,all,all,yearly,national,['9th_outlook_esto'],1,6.595658539744881,9th_outlook_esto,0.0,manual,no_comment
89,2011,14_PE,energy,all,pj,air,freight,all,all,yearly,national,['9th_outlook_esto'],1,33.38822996556508,9th_outlook_esto,0.0,manual,no_comment
90,2012,14_PE,energy,all,pj,ship,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.6008999999999982,9th_outlook_esto,0.0,manual,no_comment
91,2012,14_PE,energy,all,pj,ship,freight,all,all,yearly,national,['9th_outlook_esto'],1,1.4020999999999988,9th_outlook_esto,0.0,manual,no_comment
92,2012,14_PE,energy,all,pj,rail,freight,all,all,yearly,national,['9th_outlook_esto'],1,6.595658539744881,9th_outlook_esto,0.0,manual,no_comment
93,2012,14_PE,energy,all,pj,air,freight,all,all,yearly,national,['9th_outlook_esto'],1,33.38822996556508,9th_outlook_esto,0.0,manual,no_comment
94,2012,14_PE,energy,all,pj,air,passenger,all,all,yearly,national,['9th_outlook_esto'],1,94.90858777710442,9th_outlook_esto,0.0,manual,no_comment
95,2012,14_PE,energy,all,pj,rail,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.051835581688097,9th_outlook_esto,0.0,manual,no_comment
96,2013,14_PE,energy,all,pj,ship,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.6008999999999982,9th_outlook_esto,0.0,manual,no_comment
97,2013,14_PE,energy,all,pj,air,passenger,all,all,yearly,national,['9th_outlook_esto'],1,94.90858777710442,9th_outlook_esto,0.0,manual,no_comment
98,2013,14_PE,energy,all,pj,ship,freight,all,all,yearly,national,['9th_outlook_esto'],1,1.4020999999999988,9th_outlook_esto,0.0,manual,no_comment
99,2013,14_PE,energy,all,pj,rail,freight,all,all,yearly,national,['9th_outlook_esto'],1,6.595658539744881,9th_outlook_esto,0.0,manual,no_comment
100,2013,14_PE,energy,all,pj,rail,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.051835581688097,9th_outlook_esto,0.0,manual,no_comment
101,2013,14_PE,energy,all,pj,air,freight,all,all,yearly,national,['9th_outlook_esto'],1,33.38822996556508,9th_outlook_esto,0.0,manual,no_comment
102,2014,14_PE,energy,all,pj,ship,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.6008999999999982,9th_outlook_esto,0.0,manual,no_comment
103,2014,14_PE,energy,all,pj,air,passenger,all,all,yearly,national,['9th_outlook_esto'],1,94.90858777710442,9th_outlook_esto,0.0,manual,no_comment
104,2014,14_PE,energy,all,pj,ship,freight,all,all,yearly,national,['9th_outlook_esto'],1,1.4020999999999988,9th_outlook_esto,0.0,manual,no_comment
105,2014,14_PE,energy,all,pj,rail,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.051835581688097,9th_outlook_esto,0.0,manual,no_comment
106,2014,14_PE,energy,all,pj,rail,freight,all,all,yearly,national,['9th_outlook_esto'],1,6.595658539744881,9th_outlook_esto,0.0,manual,no_comment
107,2014,14_PE,energy,all,pj,air,freight,all,all,yearly,national,['9th_outlook_esto'],1,33.38822996556508,9th_outlook_esto,0.0,manual,no_comment
108,2015,14_PE,energy,all,pj,ship,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.6008999999999982,9th_outlook_esto,0.0,manual,no_comment
109,2015,14_PE,energy,all,pj,ship,freight,all,all,yearly,national,['9th_outlook_esto'],1,1.4020999999999988,9th_outlook_esto,0.0,manual,no_comment
110,2015,14_PE,energy,all,pj,rail,freight,all,all,yearly,national,['9th_outlook_esto'],1,6.595658539744881,9th_outlook_esto,0.0,manual,no_comment
111,2015,14_PE,energy,all,pj,air,freight,all,all,yearly,national,['9th_outlook_esto'],1,33.38822996556508,9th_outlook_esto,0.0,manual,no_comment
112,2015,14_PE,energy,all,pj,air,passenger,all,all,yearly,national,['9th_outlook_esto'],1,94.90858777710442,9th_outlook_esto,0.0,manual,no_comment
113,2015,14_PE,energy,all,pj,rail,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.051835581688097,9th_outlook_esto,0.0,manual,no_comment
114,2016,14_PE,energy,all,pj,ship,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.6008999999999982,9th_outlook_esto,0.0,manual,no_comment
115,2016,14_PE,energy,all,pj,rail,passenger,all,all,yearly,national,['9th_outlook_esto'],1,0.051835581688097,9th_outlook_esto,0.0,manual,no_comment
116,2016,14_PE,energy,all,pj,air,passenger,all,all,yearly,national,['9th_outlook_esto'],1,94.90858777710442,9th_outlook_esto,0.0,manual,no_comment
117,2016,14_PE,energy,all,pj,ship,freight,all,all,yearly,national,['9th_outlook_esto'],1,1.4020999999999988,9th_outlook_esto,0.0,manual,no_comment
118,2016,14_PE,energy,all,pj,rail,freight,all,all,yearly,national,['9th_outlook_esto'],1,6.595658539744881,9th_outlook_esto,0.0,manual,no_comment
119,2016,14_PE,energy,all,pj,air,freight,all,all,yearly,national,['9th_outlook_esto'],1,33.38822996556508,9th_outlook_esto,0.0,manual,no_comment
120,2017,14_PE,energy,all,pj,ship,passenger,all,all,yearly,national,"['8th_-_new_vtypes_and_drives $ reference', '9th_outlook_esto', 'egeda_split_into_transport_types $ 8th_transport_splits_9th_outlook_esto']",3,0.6008999999999982,8th_-_new_vtypes_and_drives $ reference,0.6008999999999982,manual,no_comment
121,2017,14_PE,activity,all,passenger_km_or_freight_tonne_km,ship,passenger,all,all,yearly,national,['8th_-_new_vtypes_and_drives $ reference'],1,13662856522.0506,8th_-_new_vtypes_and_drives $ reference,13662856522.0506,single_datapoint,no_comment
122,2017,14_PE,energy,all,pj,air,freight,all,all,yearly,national,"['8th_-_new_vtypes_and_drives $ reference', '9th_outlook_esto', 'egeda_split_into_transport_types $ 8th_transport_splits_9th_outlook_esto']",3,33.38822996556508,9th_outlook_esto,0.0,manual,no_comment
123,2017,14_PE,energy,all,pj,rail,freight,all,all,yearly,national,"['8th_-_new_vtypes_and_drives $ reference', '9th_outlook_esto', 'egeda_split_into_transport_types $ 8th_transport_splits_9th_outlook_esto']",3,6.595658539744881,9th_outlook_esto,0.0,manual,no_comment
124,2017,14_PE,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,all,yearly,national,['8th_-_new_vtypes_and_drives $ reference'],1,8454145564.817264,8th_-_new_vtypes_and_drives $ reference,8454145564.817264,single_datapoint,no_comment
125,2017,14_PE,activity,all,passenger_km_or_freight_tonne_km,air,freight,all,all,yearly,national,['8th_-_new_vtypes_and_drives $ reference'],1,331119345.3035853,8th_-_new_vtypes_and_drives $ reference,331119345.3035853,single_datapoint,no_comment
126,2017,14_PE,activity,all,passenger_km_or_freight_tonne_km,rail,freight,all,all,yearly,national,['8th_-_new_vtypes_and_drives $ reference'],1,907559256.1044924,8th_-_new_vtypes_and_drives $ reference,907559256.1044924,single_datapoint,no_comment
127,2017,14_PE,activity,all,passenger_km_or_freight_tonne_km,ship,freight,all,all,yearly,national,['8th_-_new_vtypes_and_drives $ reference'],1,16650111367.07936,8th_-_new_vtypes_and_drives $ reference,16650111367.07936,single_datapoint,no_comment
128,2017,14_PE,activity,all,passenger_km_or_freight_tonne_km,rail,passenger,all,all,yearly,national,['8th_-_new_vtypes_and_drives $ reference'],1,28530198.5681101,8th_-_new_vtypes_and_drives $ reference,28530198.5681101,single_datapoint,no_comment
129,2017,14_PE,energy,all,pj,rail,passenger,all,all,yearly,national,"['8th_-_new_vtypes_and_drives $ reference', '9th_outlook_esto', 'egeda_split_into_transport_types $ 8th_transport_splits_9th_outlook_esto']",3,0.051835581688097,9th_outlook_esto,0.0,manual,no_comment
